net,length_um
bgc_9.lfsr_col._15_,4.48
bgc_9.lfsr_col._20_,4.48
bgc_9.lfsr_row._00_\[11\],4.48
bgc_9.lfsr_row._00_\[3\],4.48
bgc_9.lfsr_row._03_,4.48
bgc_9.lfsr_row._09_,4.48
bgc_9.lfsr_row._13_,4.48
bgc_9.lfsr_row._17_,4.48
bgc_9.lfsr_row._23_,4.48
bgc_9.row_reg._000_\[11\],4.48
bgc_9.row_reg._000_\[4\],4.48
bgc_9.row_reg._000_\[9\],4.48
bgc_9.row_reg._031_,4.48
bgc_9.row_reg._046_,4.48
bgc_9.row_reg._052_,4.48
dec_inst._00_\[0\],4.48
lfsr_enabler._10_,4.48
res_mem_inst._021_,4.48
res_mem_inst.slot\[0\].slot_reg._000_\[6\],4.48
res_mem_inst.slot\[10\].slot_reg._015_,4.48
res_mem_inst.slot\[10\].slot_reg._036_,4.48
res_mem_inst.slot\[11\].slot_reg._000_\[5\],4.48
res_mem_inst.slot\[11\].slot_reg._000_\[6\],4.48
res_mem_inst.slot\[11\].slot_reg._008_,4.48
res_mem_inst.slot\[11\].slot_reg._048_,4.48
res_mem_inst.slot\[11\].slot_reg._049_,4.48
res_mem_inst.slot\[12\].slot_reg._000_\[1\],4.48
res_mem_inst.slot\[12\].slot_reg._000_\[8\],4.48
res_mem_inst.slot\[12\].slot_reg._028_,4.48
res_mem_inst.slot\[13\].slot_reg._000_\[7\],4.48
res_mem_inst.slot\[13\].slot_reg._006_,4.48
res_mem_inst.slot\[13\].slot_reg._014_,4.48
res_mem_inst.slot\[14\].slot_reg._013_,4.48
res_mem_inst.slot\[14\].slot_reg._022_,4.48
res_mem_inst.slot\[14\].slot_reg._051_,4.48
res_mem_inst.slot\[14\].slot_reg._052_,4.48
res_mem_inst.slot\[15\].slot_reg._000_\[2\],4.48
res_mem_inst.slot\[15\].slot_reg._000_\[5\],4.48
res_mem_inst.slot\[15\].slot_reg._000_\[7\],4.48
res_mem_inst.slot\[15\].slot_reg._049_,4.48
res_mem_inst.slot\[1\].slot_reg._000_\[11\],4.48
res_mem_inst.slot\[1\].slot_reg._017_,4.48
res_mem_inst.slot\[2\].slot_reg._008_,4.48
res_mem_inst.slot\[2\].slot_reg._037_,4.48
res_mem_inst.slot\[2\].slot_reg._039_,4.48
res_mem_inst.slot\[2\].slot_reg._045_,4.48
res_mem_inst.slot\[3\].slot_reg._032_,4.48
res_mem_inst.slot\[4\].slot_reg._000_\[9\],4.48
res_mem_inst.slot\[4\].slot_reg._029_,4.48
res_mem_inst.slot\[5\].slot_reg._000_\[11\],4.48
res_mem_inst.slot\[5\].slot_reg._000_\[6\],4.48
res_mem_inst.slot\[6\].slot_reg._000_\[6\],4.48
res_mem_inst.slot\[6\].slot_reg._014_,4.48
res_mem_inst.slot\[6\].slot_reg._018_,4.48
res_mem_inst.slot\[7\].slot_reg._012_,4.48
res_mem_inst.slot\[7\].slot_reg._026_,4.48
res_mem_inst.slot\[9\].slot_reg._000_\[11\],4.48
res_mem_inst.slot\[9\].slot_reg._000_\[2\],4.48
res_mem_inst.slot\[9\].slot_reg._001_,4.48
res_mem_inst.slot\[9\].slot_reg._007_,4.48
res_mem_inst.slot\[9\].slot_reg._014_,4.48
res_mem_inst.slot\[9\].slot_reg._022_,4.48
timer_inst._17_,4.48
net1052,4.02
net1409,4.02
net270,4.02
adder_tree._0028_,4.02
adder_tree._0033_,4.02
adder_tree._0045_,4.02
adder_tree._0168_,4.02
adder_tree._0656_,4.02
bgc_0.col_reg._004_,4.02
bgc_0.col_reg._021_,4.02
bgc_0.col_reg._046_,4.02
bgc_0.col_reg._051_,4.02
bgc_1.col_reg._003_,4.02
bgc_1.comp_row.A\[4\],4.02
bgc_1.final_counter._10_,4.02
bgc_1.row_reg._005_,4.02
bgc_10.row_reg._012_,4.02
bgc_11.col_reg._010_,4.02
bgc_11.final_counter._24_,4.02
bgc_11.row_reg._046_,4.02
bgc_11.row_reg._051_,4.02
bgc_12.col_reg._003_,4.02
bgc_12.comp_col.A\[6\],4.02
bgc_12.comp_row.pe1._05_,4.02
bgc_12.comp_row.pe2._01_,4.02
bgc_12.row_reg._005_,4.02
bgc_13._04_,4.02
bgc_13.col_reg._010_,4.02
bgc_13.col_reg._046_,4.02
bgc_13.col_reg._050_,4.02
bgc_13.row_reg._007_,4.02
bgc_14.col_reg._004_,4.02
bgc_14.col_reg._051_,4.02
bgc_14.comp_row.A\[9\],4.02
bgc_14.row_reg._002_,4.02
bgc_14.row_reg._012_,4.02
bgc_15.col_data_in\[4\],4.02
bgc_15.col_reg._001_,4.02
bgc_15.col_reg._003_,4.02
bgc_15.comp_row.GR_bits\[1\],4.02
bgc_15.final_counter._27_,4.02
bgc_15.row_reg._010_,4.02
bgc_2.col_reg._047_,4.02
bgc_2.col_reg._048_,4.02
bgc_2.comp_col.A\[3\],4.02
bgc_2.row_reg._003_,4.02
bgc_2.row_reg._011_,4.02
bgc_3.col_reg._004_,4.02
bgc_3.col_reg._013_,4.02
bgc_3.comp_row.pe2._08_,4.02
bgc_3.row_reg._033_,4.02
bgc_4.row_reg._011_,4.02
bgc_4.row_reg._050_,4.02
bgc_5.col_reg._006_,4.02
bgc_5.col_reg._051_,4.02
bgc_5.col_reg._052_,4.02
bgc_5.row_reg._051_,4.02
bgc_6.col_reg._002_,4.02
bgc_6.col_reg._048_,4.02
bgc_6.comp_col.A\[6\],4.02
bgc_6.comp_row.A\[6\],4.02
bgc_6.row_reg._007_,4.02
bgc_6.row_reg._015_,4.02
bgc_6.row_reg._047_,4.02
bgc_7.col_reg._005_,4.02
bgc_7.col_reg._006_,4.02
bgc_7.col_reg._007_,4.02
bgc_7.col_reg._049_,4.02
bgc_7.row_reg._007_,4.02
bgc_7.row_reg._009_,4.02
bgc_7.row_reg._014_,4.02
bgc_8.col_reg._011_,4.02
bgc_8.comp_col.A\[3\],4.02
bgc_8.row_reg._004_,4.02
bgc_9.col_reg._003_,4.02
bgc_9.col_reg._011_,4.02
bgc_9.col_reg._015_,4.02
bgc_9.col_reg._050_,4.02
bgc_9.col_reg._052_,4.02
bgc_9.comp_col.A\[1\],4.02
bgc_9.comp_row.pe1._17_,4.02
bgc_9.final_counter._25_,4.02
bgc_9.row_reg._015_,4.02
bgc_9.row_reg._047_,4.02
res_mem_inst.slot\[0\].slot_reg._007_,4.02
res_mem_inst.slot\[0\].slot_reg._009_,4.02
res_mem_inst.slot\[10\].slot_reg._001_,4.02
res_mem_inst.slot\[10\].slot_reg._047_,4.02
res_mem_inst.slot\[11\].slot_reg._001_,4.02
res_mem_inst.slot\[12\].slot_reg._009_,4.02
res_mem_inst.slot\[12\].slot_reg._010_,4.02
res_mem_inst.slot\[12\].slot_reg._015_,4.02
res_mem_inst.slot\[13\].slot_reg._044_,4.02
res_mem_inst.slot\[13\].slot_reg._049_,4.02
res_mem_inst.slot\[14\].slot_reg._004_,4.02
res_mem_inst.slot\[15\].slot_reg._013_,4.02
res_mem_inst.slot\[15\].slot_reg._017_,4.02
res_mem_inst.slot\[1\].slot_reg._004_,4.02
res_mem_inst.slot\[1\].slot_reg._010_,4.02
res_mem_inst.slot\[1\].slot_reg._034_,4.02
res_mem_inst.slot\[2\].slot_reg._001_,4.02
res_mem_inst.slot\[2\].slot_reg._010_,4.02
res_mem_inst.slot\[3\].slot_reg._001_,4.02
res_mem_inst.slot\[3\].slot_reg._005_,4.02
res_mem_inst.slot\[3\].slot_reg._011_,4.02
res_mem_inst.slot\[3\].slot_reg._014_,4.02
res_mem_inst.slot\[4\].slot_reg._009_,4.02
res_mem_inst.slot\[4\].slot_reg._048_,4.02
res_mem_inst.slot\[4\].slot_reg._050_,4.02
res_mem_inst.slot\[5\].slot_reg._007_,4.02
res_mem_inst.slot\[5\].slot_reg._012_,4.02
res_mem_inst.slot\[5\].slot_reg._049_,4.02
res_mem_inst.slot\[6\].slot_reg._003_,4.02
res_mem_inst.slot\[6\].slot_reg._005_,4.02
res_mem_inst.slot\[6\].slot_reg._008_,4.02
res_mem_inst.slot\[6\].slot_reg._047_,4.02
res_mem_inst.slot\[6\].slot_reg._051_,4.02
res_mem_inst.slot\[6\].slot_reg._052_,4.02
res_mem_inst.slot\[7\].slot_reg._010_,4.02
res_mem_inst.slot\[7\].slot_reg._015_,4.02
res_mem_inst.slot\[8\].slot_reg._002_,4.02
res_mem_inst.slot\[8\].slot_reg._010_,4.02
res_mem_inst.slot\[8\].slot_reg._014_,4.02
res_mem_inst.slot\[8\].slot_reg._047_,4.02
res_mem_inst.slot\[8\].slot_reg._048_,4.02
res_mem_inst.slot\[8\].slot_reg._050_,4.02
res_mem_inst.slot\[9\].slot_reg._023_,4.02
timer_inst._23_,4.02
net1100,3.97
net1318,3.97
net1427,3.97
net1447,3.97
net90,3.97
net196,3.97
net450,3.97
net525,3.97
adder_tree._0479_,3.97
adder_tree._0627_,3.97
bgc_0.final_counter._05_,3.97
bgc_0.row_reg._015_,3.97
bgc_1.col_reg._033_,3.97
bgc_11.row_reg._015_,3.97
bgc_12.comp_row._18_,3.97
bgc_13.lfsr_row._00_\[8\],3.97
bgc_14.col_reg._007_,3.97
bgc_14.col_reg._044_,3.97
bgc_14.final_counter._27_,3.97
bgc_3.comp_row.A\[5\],3.97
bgc_3.row_reg._052_,3.97
bgc_4.col_reg._025_,3.97
bgc_5.comp_col.GL_bits\[0\],3.97
bgc_5.comp_row._19_,3.97
bgc_7.comp_row.pe1._00_,3.97
bgc_7.row_reg._033_,3.97
res_mem_inst.slot\[2\].slot_reg._052_,3.97
res_mem_inst.slot\[4\].slot_reg._025_,3.97
res_mem_inst.slot\[8\].slot_reg._006_,3.97
timer_inst._11_,3.97
net855,3.92
net883,3.92
net915,3.92
net929,3.92
net930,3.92
net938,3.92
net952,3.92
net967,3.92
net1015,3.92
net1016,3.92
net1021,3.92
net1057,3.92
net1108,3.92
net1110,3.92
net1146,3.92
net1161,3.92
net1195,3.92
net1218,3.92
net1220,3.92
net1226,3.92
net1245,3.92
net1246,3.92
net1265,3.92
net1270,3.92
net1288,3.92
net1307,3.92
net1327,3.92
net1392,3.92
net1399,3.92
net1414,3.92
net104,3.92
net119,3.92
net130,3.92
net133,3.92
net150,3.92
net192,3.92
net212,3.92
net250,3.92
net279,3.92
net300,3.92
net331,3.92
net430,3.92
net496,3.92
net522,3.92
net560,3.92
net618,3.92
net651,3.92
net655,3.92
net780,3.92
net810,3.92
adder_tree._0019_,3.92
adder_tree._0104_,3.92
adder_tree._0108_,3.92
adder_tree._0196_,3.92
adder_tree._0253_,3.92
adder_tree._0279_,3.92
adder_tree._0287_,3.92
adder_tree._0310_,3.92
adder_tree._0405_,3.92
adder_tree._0406_,3.92
adder_tree._0692_,3.92
bgc_0.col_data_in\[4\],3.92
bgc_0.col_data_in\[9\],3.92
bgc_0.col_reg._000_\[9\],3.92
bgc_0.col_reg._012_,3.92
bgc_0.col_reg._023_,3.92
bgc_0.comp_col._17_,3.92
bgc_0.comp_row.pe1._01_,3.92
bgc_0.comp_row.pe2._05_,3.92
bgc_0.final_counter._20_,3.92
bgc_0.lfsr_col._15_,3.92
bgc_0.lfsr_col._16_,3.92
bgc_0.lfsr_col._24_,3.92
bgc_0.row_reg._011_,3.92
bgc_0.row_reg._025_,3.92
bgc_1.col_data_in\[5\],3.92
bgc_1.col_data_in\[7\],3.92
bgc_1.comp_col.pe2._05_,3.92
bgc_1.comp_row.A\[5\],3.92
bgc_1.final_counter._15_,3.92
bgc_1.lfsr_col._06_,3.92
bgc_1.lfsr_col._14_,3.92
bgc_1.lfsr_col._16_,3.92
bgc_1.lfsr_col._24_,3.92
bgc_1.lfsr_row._06_,3.92
bgc_1.lfsr_row._08_,3.92
bgc_1.lfsr_row._11_,3.92
bgc_1.lfsr_row._22_,3.92
bgc_1.row_reg._006_,3.92
bgc_1.row_reg._007_,3.92
bgc_10.col_reg._003_,3.92
bgc_10.col_reg._004_,3.92
bgc_10.comp_col.pe2._02_,3.92
bgc_10.comp_col.x,3.92
bgc_10.comp_row.A\[2\],3.92
bgc_10.comp_row.pe2._00_,3.92
bgc_10.lfsr_col._00_\[8\],3.92
bgc_10.lfsr_col._02_,3.92
bgc_10.lfsr_col._03_,3.92
bgc_10.lfsr_col._07_,3.92
bgc_10.lfsr_col._09_,3.92
bgc_10.lfsr_col._18_,3.92
bgc_10.lfsr_row._07_,3.92
bgc_10.lfsr_row._13_,3.92
bgc_10.lfsr_row._22_,3.92
bgc_10.row_reg._000_\[4\],3.92
bgc_10.row_reg._000_\[5\],3.92
bgc_10.row_reg._000_\[7\],3.92
bgc_10.row_reg._001_,3.92
bgc_10.row_reg._002_,3.92
bgc_10.row_reg._009_,3.92
bgc_10.row_reg._011_,3.92
bgc_10.row_reg._020_,3.92
bgc_10.row_reg._046_,3.92
bgc_11.col_data_in\[4\],3.92
bgc_11.col_data_in\[6\],3.92
bgc_11.col_reg._000_\[0\],3.92
bgc_11.col_reg._002_,3.92
bgc_11.col_reg._004_,3.92
bgc_11.col_reg._007_,3.92
bgc_11.col_reg._012_,3.92
bgc_11.col_reg._021_,3.92
bgc_11.col_reg._025_,3.92
bgc_11.col_reg._033_,3.92
bgc_11.comp_col.A\[3\],3.92
bgc_11.comp_col.A\[6\],3.92
bgc_11.comp_col.GL_bits\[0\],3.92
bgc_11.comp_col.GR_index\[0\],3.92
bgc_11.comp_col.pe1._00_,3.92
bgc_11.comp_col.x,3.92
bgc_11.lfsr_col._00_\[1\],3.92
bgc_11.lfsr_col._00_\[4\],3.92
bgc_11.lfsr_col._00_\[7\],3.92
bgc_11.lfsr_col._07_,3.92
bgc_11.lfsr_col._08_,3.92
bgc_11.lfsr_col._11_,3.92
bgc_11.lfsr_col._15_,3.92
bgc_11.lfsr_row._00_\[8\],3.92
bgc_11.lfsr_row._06_,3.92
bgc_11.lfsr_row._17_,3.92
bgc_11.lfsr_row._20_,3.92
bgc_11.lfsr_row._21_,3.92
bgc_11.lfsr_row._22_,3.92
bgc_11.row_reg._000_\[0\],3.92
bgc_11.row_reg._000_\[2\],3.92
bgc_11.row_reg._002_,3.92
bgc_11.row_reg._009_,3.92
bgc_11.row_reg._011_,3.92
bgc_11.row_reg._012_,3.92
bgc_11.row_reg._019_,3.92
bgc_12.col_data_in\[4\],3.92
bgc_12.col_reg._009_,3.92
bgc_12.col_reg._012_,3.92
bgc_12.col_reg._031_,3.92
bgc_12.comp_col.A\[4\],3.92
bgc_12.comp_row._19_,3.92
bgc_12.comp_row.pe2._10_,3.92
bgc_12.final_counter._00_\[1\],3.92
bgc_12.final_counter._25_,3.92
bgc_12.final_counter._26_,3.92
bgc_12.lfsr_col._00_\[1\],3.92
bgc_12.lfsr_col._00_\[2\],3.92
bgc_12.lfsr_col._00_\[3\],3.92
bgc_12.lfsr_col._00_\[6\],3.92
bgc_12.lfsr_col._18_,3.92
bgc_12.lfsr_col._21_,3.92
bgc_12.lfsr_row._00_\[0\],3.92
bgc_12.lfsr_row._00_\[1\],3.92
bgc_12.lfsr_row._10_,3.92
bgc_12.lfsr_row._11_,3.92
bgc_12.lfsr_row._12_,3.92
bgc_12.lfsr_row._19_,3.92
bgc_12.row_reg._000_\[1\],3.92
bgc_12.row_reg._001_,3.92
bgc_12.row_reg._002_,3.92
bgc_12.row_reg._004_,3.92
bgc_12.row_reg._012_,3.92
bgc_12.row_reg._017_,3.92
bgc_12.row_reg._050_,3.92
bgc_13.col_data_in\[7\],3.92
bgc_13.col_reg._003_,3.92
bgc_13.col_reg._006_,3.92
bgc_13.col_reg._009_,3.92
bgc_13.col_reg._011_,3.92
bgc_13.col_reg._015_,3.92
bgc_13.comp_col.A\[7\],3.92
bgc_13.comp_col.GR_bits\[1\],3.92
bgc_13.comp_row.A\[10\],3.92
bgc_13.comp_row.A\[5\],3.92
bgc_13.comp_row.pe1._04_,3.92
bgc_13.lfsr_col._00_\[11\],3.92
bgc_13.lfsr_col._00_\[3\],3.92
bgc_13.lfsr_col._00_\[5\],3.92
bgc_13.lfsr_col._00_\[8\],3.92
bgc_13.lfsr_col._11_,3.92
bgc_13.lfsr_col._15_,3.92
bgc_13.lfsr_col._20_,3.92
bgc_13.lfsr_col._21_,3.92
bgc_13.lfsr_col._23_,3.92
bgc_13.lfsr_row._00_\[10\],3.92
bgc_13.lfsr_row._00_\[11\],3.92
bgc_13.lfsr_row._00_\[2\],3.92
bgc_13.lfsr_row._05_,3.92
bgc_13.lfsr_row._20_,3.92
bgc_13.row_reg._004_,3.92
bgc_13.row_reg._005_,3.92
bgc_13.row_reg._010_,3.92
bgc_13.row_reg._026_,3.92
bgc_13.row_reg._033_,3.92
bgc_13.row_reg._035_,3.92
bgc_14.col_reg._000_\[1\],3.92
bgc_14.col_reg._002_,3.92
bgc_14.col_reg._029_,3.92
bgc_14.comp_row.pe1._02_,3.92
bgc_14.comp_row.pe2._00_,3.92
bgc_14.comp_row.pe2._11_,3.92
bgc_14.final_counter._00_\[5\],3.92
bgc_14.final_counter._00_\[9\],3.92
bgc_14.lfsr_col._00_\[3\],3.92
bgc_14.lfsr_col._00_\[7\],3.92
bgc_14.lfsr_col._03_,3.92
bgc_14.lfsr_col._05_,3.92
bgc_14.lfsr_col._14_,3.92
bgc_14.lfsr_col._16_,3.92
bgc_14.lfsr_row._09_,3.92
bgc_14.lfsr_row._11_,3.92
bgc_14.lfsr_row._24_,3.92
bgc_14.row_reg._003_,3.92
bgc_14.row_reg._005_,3.92
bgc_14.row_reg._011_,3.92
bgc_14.row_reg._018_,3.92
bgc_14.row_reg._029_,3.92
bgc_15.col_data_in\[10\],3.92
bgc_15.col_reg._000_\[9\],3.92
bgc_15.col_reg._004_,3.92
bgc_15.col_reg._009_,3.92
bgc_15.comp_col.A\[5\],3.92
bgc_15.comp_col._17_,3.92
bgc_15.comp_col.pe1._02_,3.92
bgc_15.comp_col.pe1._11_,3.92
bgc_15.comp_col.pe2._04_,3.92
bgc_15.lfsr_col._03_,3.92
bgc_15.lfsr_col._19_,3.92
bgc_15.lfsr_row._00_\[10\],3.92
bgc_15.lfsr_row._00_\[4\],3.92
bgc_15.lfsr_row._00_\[5\],3.92
bgc_15.lfsr_row._00_\[9\],3.92
bgc_15.lfsr_row._12_,3.92
bgc_15.lfsr_row._13_,3.92
bgc_2.col_data_in\[11\],3.92
bgc_2.col_reg._003_,3.92
bgc_2.col_reg._012_,3.92
bgc_2.comp_col.pe1._00_,3.92
bgc_2.comp_col.pe1._08_,3.92
bgc_2.comp_col.pe2._00_,3.92
bgc_2.comp_col.pe2._05_,3.92
bgc_2.comp_row.GL_index\[0\],3.92
bgc_2.comp_row.pe1._00_,3.92
bgc_2.comp_row.pe1._02_,3.92
bgc_2.final_counter._00_\[7\],3.92
bgc_2.final_counter._27_,3.92
bgc_2.lfsr_col._00_\[3\],3.92
bgc_2.lfsr_col._00_\[9\],3.92
bgc_2.lfsr_col._03_,3.92
bgc_2.lfsr_col._05_,3.92
bgc_2.lfsr_col._13_,3.92
bgc_2.lfsr_col._14_,3.92
bgc_2.lfsr_col._22_,3.92
bgc_2.lfsr_col._24_,3.92
bgc_2.lfsr_row._00_\[9\],3.92
bgc_2.lfsr_row._11_,3.92
bgc_2.lfsr_row._19_,3.92
bgc_2.lfsr_row._20_,3.92
bgc_2.row_reg._000_\[11\],3.92
bgc_2.row_reg._001_,3.92
bgc_2.row_reg._002_,3.92
bgc_2.row_reg._004_,3.92
bgc_2.row_reg._010_,3.92
bgc_2.row_reg._012_,3.92
bgc_2.row_reg._044_,3.92
bgc_3.col_reg._006_,3.92
bgc_3.col_reg._008_,3.92
bgc_3.col_reg._010_,3.92
bgc_3.comp_col.A\[4\],3.92
bgc_3.comp_col.GL_index\[0\],3.92
bgc_3.comp_col.GR_bits\[10\],3.92
bgc_3.comp_col.GR_index\[1\],3.92
bgc_3.comp_row.GR_bits\[1\],3.92
bgc_3.comp_row.pe1._01_,3.92
bgc_3.comp_row.pe2._05_,3.92
bgc_3.final_counter._24_,3.92
bgc_3.lfsr_col._00_\[0\],3.92
bgc_3.lfsr_col._00_\[5\],3.92
bgc_3.lfsr_col._04_,3.92
bgc_3.lfsr_col._09_,3.92
bgc_3.lfsr_col._10_,3.92
bgc_3.lfsr_row._00_\[10\],3.92
bgc_3.lfsr_row._20_,3.92
bgc_3.lfsr_row._24_,3.92
bgc_3.row_reg._000_\[5\],3.92
bgc_3.row_reg._000_\[9\],3.92
bgc_3.row_reg._004_,3.92
bgc_3.row_reg._010_,3.92
bgc_3.row_reg._026_,3.92
bgc_3.row_reg._044_,3.92
bgc_4.col_data_in\[6\],3.92
bgc_4.col_reg._000_\[0\],3.92
bgc_4.col_reg._000_\[4\],3.92
bgc_4.col_reg._003_,3.92
bgc_4.col_reg._004_,3.92
bgc_4.col_reg._008_,3.92
bgc_4.col_reg._010_,3.92
bgc_4.col_reg._012_,3.92
bgc_4.col_reg._018_,3.92
bgc_4.col_reg._039_,3.92
bgc_4.comp_col.A\[4\],3.92
bgc_4.comp_col.A\[6\],3.92
bgc_4.comp_col.GL_index\[0\],3.92
bgc_4.comp_col.pe1._05_,3.92
bgc_4.comp_row.A\[4\],3.92
bgc_4.comp_row.pe2._17_,3.92
bgc_4.final_counter._00_\[3\],3.92
bgc_4.lfsr_col._00_\[0\],3.92
bgc_4.lfsr_col._00_\[8\],3.92
bgc_4.lfsr_col._00_\[9\],3.92
bgc_4.lfsr_col._19_,3.92
bgc_4.lfsr_row._05_,3.92
bgc_4.lfsr_row._15_,3.92
bgc_4.lfsr_row._17_,3.92
bgc_4.lfsr_row._19_,3.92
bgc_4.row_reg._009_,3.92
bgc_4.row_reg._015_,3.92
bgc_5.col_data_in\[2\],3.92
bgc_5.col_reg._000_\[2\],3.92
bgc_5.col_reg._010_,3.92
bgc_5.comp_col.pe2._17_,3.92
bgc_5.comp_row.pe2._10_,3.92
bgc_5.lfsr_col._00_\[2\],3.92
bgc_5.lfsr_col._00_\[5\],3.92
bgc_5.lfsr_col._05_,3.92
bgc_5.lfsr_col._08_,3.92
bgc_5.lfsr_col._14_,3.92
bgc_5.lfsr_col._23_,3.92
bgc_5.lfsr_row._00_\[5\],3.92
bgc_5.lfsr_row._03_,3.92
bgc_5.lfsr_row._15_,3.92
bgc_5.row_reg._000_\[2\],3.92
bgc_5.row_reg._006_,3.92
bgc_6.col_reg._003_,3.92
bgc_6.col_reg._008_,3.92
bgc_6.col_reg._009_,3.92
bgc_6.comp_col.A\[2\],3.92
bgc_6.comp_col.A\[3\],3.92
bgc_6.comp_col.GR_bits\[0\],3.92
bgc_6.comp_col.GR_index\[1\],3.92
bgc_6.comp_col.pe1._05_,3.92
bgc_6.comp_row.A\[9\],3.92
bgc_6.comp_row.GL_bits\[0\],3.92
bgc_6.comp_row.GR_index\[2\],3.92
bgc_6.comp_row.pe1._01_,3.92
bgc_6.comp_row.pe2._00_,3.92
bgc_6.lfsr_col._00_\[0\],3.92
bgc_6.lfsr_col._00_\[4\],3.92
bgc_6.lfsr_col._00_\[8\],3.92
bgc_6.lfsr_col._04_,3.92
bgc_6.lfsr_col._07_,3.92
bgc_6.lfsr_col._08_,3.92
bgc_6.lfsr_col._14_,3.92
bgc_6.lfsr_row._02_,3.92
bgc_6.lfsr_row._06_,3.92
bgc_6.lfsr_row._09_,3.92
bgc_6.lfsr_row._20_,3.92
bgc_6.row_reg._010_,3.92
bgc_6.row_reg._025_,3.92
bgc_6.row_reg._028_,3.92
bgc_6.row_reg._037_,3.92
bgc_7.col_reg._004_,3.92
bgc_7.col_reg._037_,3.92
bgc_7.comp_col.A\[5\],3.92
bgc_7.comp_row.pe2._00_,3.92
bgc_7.final_counter._28_,3.92
bgc_7.lfsr_col._00_\[11\],3.92
bgc_7.lfsr_col._00_\[6\],3.92
bgc_7.lfsr_col._01_,3.92
bgc_7.lfsr_col._02_,3.92
bgc_7.lfsr_col._11_,3.92
bgc_7.lfsr_col._21_,3.92
bgc_7.lfsr_row._00_\[11\],3.92
bgc_7.lfsr_row._00_\[2\],3.92
bgc_7.lfsr_row._01_,3.92
bgc_7.lfsr_row._04_,3.92
bgc_7.lfsr_row._07_,3.92
bgc_7.lfsr_row._10_,3.92
bgc_7.lfsr_row._12_,3.92
bgc_7.lfsr_row._24_,3.92
bgc_7.row_reg._004_,3.92
bgc_7.row_reg._005_,3.92
bgc_7.row_reg._010_,3.92
bgc_7.row_reg._011_,3.92
bgc_7.row_reg._020_,3.92
bgc_7.row_reg._031_,3.92
bgc_8.col_reg._009_,3.92
bgc_8.comp_col.A\[4\],3.92
bgc_8.comp_row.A\[7\],3.92
bgc_8.comp_row.pe1._00_,3.92
bgc_8.final_counter._00_\[7\],3.92
bgc_8.final_counter._11_,3.92
bgc_8.lfsr_col._00_\[10\],3.92
bgc_8.lfsr_col._00_\[8\],3.92
bgc_8.lfsr_col._09_,3.92
bgc_8.lfsr_row._07_,3.92
bgc_8.lfsr_row._13_,3.92
bgc_8.lfsr_row._16_,3.92
bgc_8.lfsr_row._23_,3.92
bgc_8.lfsr_row._24_,3.92
bgc_8.row_reg._003_,3.92
bgc_8.row_reg._006_,3.92
bgc_8.row_reg._007_,3.92
bgc_8.row_reg._008_,3.92
bgc_8.row_reg._010_,3.92
bgc_8.row_reg._012_,3.92
bgc_8.row_reg._025_,3.92
bgc_9._04_,3.92
bgc_9.col_reg._000_\[2\],3.92
bgc_9.col_reg._007_,3.92
bgc_9.col_reg._024_,3.92
bgc_9.comp_col.pe2._00_,3.92
bgc_9.comp_col.pe2._05_,3.92
bgc_9.comp_col.pe2._07_,3.92
bgc_9.comp_row.A\[4\],3.92
bgc_9.lfsr_col._14_,3.92
bgc_9.lfsr_row._00_\[7\],3.92
bgc_9.lfsr_row._01_,3.92
bgc_9.lfsr_row._05_,3.92
bgc_9.lfsr_row._06_,3.92
bgc_9.lfsr_row._07_,3.92
bgc_9.row_reg._003_,3.92
bgc_9.row_reg._005_,3.92
bgc_9.row_reg._008_,3.92
bgc_9.row_reg._009_,3.92
bgc_9.row_reg._021_,3.92
bgc_9.row_reg._023_,3.92
bgc_9.row_reg._024_,3.92
bgc_9.row_reg._039_,3.92
lfsr_enabler._19_,3.92
res_mem_inst._001_\[4\],3.92
res_mem_inst._033_,3.92
res_mem_inst.slot\[0\].slot_reg._000_\[4\],3.92
res_mem_inst.slot\[0\].slot_reg._000_\[5\],3.92
res_mem_inst.slot\[0\].slot_reg._001_,3.92
res_mem_inst.slot\[0\].slot_reg._002_,3.92
res_mem_inst.slot\[0\].slot_reg._010_,3.92
res_mem_inst.slot\[0\].slot_reg._023_,3.92
res_mem_inst.slot\[10\].slot_reg._009_,3.92
res_mem_inst.slot\[10\].slot_reg._019_,3.92
res_mem_inst.slot\[10\].slot_reg._022_,3.92
res_mem_inst.slot\[11\].slot_reg._002_,3.92
res_mem_inst.slot\[11\].slot_reg._012_,3.92
res_mem_inst.slot\[11\].slot_reg._024_,3.92
res_mem_inst.slot\[11\].slot_reg._033_,3.92
res_mem_inst.slot\[12\].slot_reg._005_,3.92
res_mem_inst.slot\[12\].slot_reg._012_,3.92
res_mem_inst.slot\[12\].slot_reg._019_,3.92
res_mem_inst.slot\[13\].slot_reg._003_,3.92
res_mem_inst.slot\[13\].slot_reg._008_,3.92
res_mem_inst.slot\[13\].slot_reg._021_,3.92
res_mem_inst.slot\[13\].slot_reg._022_,3.92
res_mem_inst.slot\[13\].slot_reg._047_,3.92
res_mem_inst.slot\[14\].slot_reg._002_,3.92
res_mem_inst.slot\[14\].slot_reg._007_,3.92
res_mem_inst.slot\[15\].slot_reg._000_\[4\],3.92
res_mem_inst.slot\[15\].slot_reg._000_\[9\],3.92
res_mem_inst.slot\[15\].slot_reg._003_,3.92
